Date, Close/Last, Volume, Open, High, Low
04/12/2016, $247.82, 5755351, $249.5, $251.8, $243.63
04/11/2016, $249.92, 9156404, $251, $258.99, $245.3
04/08/2016, $250.07, 7352707, $260.5, $260.82, $248.0201
04/07/2016, $257.2, 8845567, $266.45, $269.34, $254.51
04/06/2016, $265.42, 11695760, $253.97, $267.74, $253.45
04/05/2016, $255.47, 9931470, $240.5, $256.56, $240
04/04/2016, $246.99, 13381160, $249.12, $252.12, $243.64
04/01/2016, $237.59, 15979910, $244.825, $247.9, $233.25
03/31/2016, $229.77, 7975638, $229.34, $237.42, $225.01
03/30/2016, $226.89, 4025670, $235.09, $235.5, $226.5
03/29/2016, $230.13, 4006037, $229.89, $232.38, $225.33
03/28/2016, $230.26, 3878599, $231.61, $234.81, $225
03/24/2016, $227.75, 4956604, $215.78, $228.8877, $215
03/23/2016, $222.58, 4936203, $232.37, $234.73, $222.03
03/22/2016, $234.24, 4303052, $237.21, $238.99, $232.558
03/21/2016, $238.32, 5289014, $235.34, $239.88, $235
03/18/2016, $232.74, 4704761, $229.1, $234.48, $228.06
03/17/2016, $226.38, 3769083, $221.47, $228.5, $220
03/16/2016, $221.93, 3511873, $218, $222.58, $217.02
03/15/2016, $218.34, 3133230, $214.27, $218.97, $211.5
03/14/2016, $215.15, 4062304, $212.65, $216.72, $210.64
03/11/2016, $207.5, 3339148, $207.93, $209.42, $205.33
03/10/2016, $205.18, 5191602, $210, $213.29, $200.671
03/09/2016, $208.72, 3207597, $204.52, $209.3726, $202.79
03/08/2016, $202.6, 4175498, $203.5, $207.5, $202.2
03/07/2016, $205.29, 5331097, $197.68, $209.7, $197.4
03/04/2016, $201.04, 6479858, $198, $204.03, $197.5001
03/03/2016, $195.74, 4822993, $188.28, $197.42, $184.22
03/02/2016, $188.34, 4858631, $183.73, $188.52, $181.5
03/01/2016, $186.35, 6695704, $194.25, $195.9484, $182.7
