Date, Close/Last, Volume, Open, High, Low
05/04/2017, 11534.71, 0, 11544.14, 11546.22, 11490.42
05/04/2016, 10286.24, 0, 10302.68, 10337.21, 10257.75
05/04/2015, 11173.28, 0, 11154.99, 11192.88, 11154.99
05/03/2019, 13037.88, 0, 12977.32, 13044.43, 12977.32
05/03/2018, 12392.5, 0, 12395.47, 12419.7, 12255.85
05/03/2017, 11529.66, 0, 11527.89, 11537.06, 11493.32
05/03/2016, 10365.83, 0, 10432.24, 10432.24, 10323.24
05/02/2019, 12929.56, 0, 12939.04, 12970.65, 12860.61
05/02/2018, 12418.06, 0, 12486.11, 12521.65, 12402.28
05/02/2017, 11551.3, 0, 11554.1, 11562.64, 11529.87
05/02/2016, 10496.33, 0, 10450.13, 10503.41, 10430.22
05/01/2019, 12946.13, 0, 13066.08, 13069.09, 12944.94
05/01/2018, 12493.02, 0, 12490.24, 12493.07, 12388.95
05/01/2017, 11536.49, 0, 11550.41, 11569.45, 11525.16
05/01/2015, 11140.36, 0, 11074.95, 11141.02, 11072.99
04/30/2019, 13060.65, 0, 13027.51, 13067.03, 12968.95
04/30/2018, 12515.36, 0, 12615.35, 12641.93, 12515.36
04/30/2015, 11049.74, 0, 11116.72, 11127.91, 11013.66
04/29/2019, 13008.06, 0, 12992.73, 13037, 12990.75
04/29/2016, 10436.92, 0, 10480.22, 10480.22, 10370.35
04/29/2015, 11154.11, 0, 11161.96, 11185.59, 11117.32
04/28/2017, 11536.08, 0, 11579.31, 11579.31, 11531.89
04/28/2016, 10480.45, 0, 10521.17, 10577.89, 10461.53
04/28/2015, 11203.08, 0, 11165.07, 11204.16, 11105.41
04/27/2018, 12594.02, 0, 12567.67, 12614.89, 12552.97
04/27/2017, 11578.52, 0, 11601.33, 11601.33, 11545.85
04/27/2016, 10571.83, 0, 10528.48, 10593.21, 10507.59
04/27/2015, 11167.31, 0, 11226.42, 11248.99, 11160.52
04/26/2019, 12991.2, 0, 12923.66, 12991.3, 12910.88
04/26/2018, 12582.9, 0, 12539.65, 12621.16, 12521.85
04/26/2017, 11592.91, 0, 11594.67, 11653.17, 11590.32
04/26/2016, 10522.58, 0, 10492.57, 10525.38, 10477.79
04/25/2019, 12912.96, 0, 12907.08, 12939.86, 12850.12
04/25/2018, 12517.86, 0, 12491.43, 12539.59, 12408.78
04/25/2017, 11603.28, 0, 11573.67, 11619.04, 11571.1
04/25/2016, 10465.65, 0, 10487.83, 10487.83, 10424.19
04/24/2019, 12951.63, 0, 12993.86, 12993.86, 12938.55
04/24/2018, 12514, 0, 12659.93, 12675.93, 12442.93
04/24/2017, 11531.79, 0, 11515.01, 11546.09, 11512.14
04/24/2015, 11192.93, 0, 11199.94, 11207.8, 11172.43
04/23/2019, 12993.85, 0, 12916.67, 13010.99, 12910.78
04/23/2018, 12610.77, 0, 12618.07, 12640.16, 12567.22
04/23/2015, 11191.48, 0, 11128.15, 11221.14, 11118.93
04/22/2019, 12914.28, 0, 12900.41, 12920.82, 12886.8
04/22/2016, 10511, 0, 10464.2, 10520, 10464.2
04/22/2015, 11144.45, 0, 11113.25, 11154.23, 11067.27
04/21/2017, 11389.13, 0, 11419.49, 11427.64, 11372.41
04/21/2016, 10454.82, 0, 10524.48, 10536.69, 10440.47
04/21/2015, 11100.38, 0, 11115.8, 11161.95, 11085.48
04/20/2018, 12607.16, 0, 12670.92, 12680.87, 12571.21
04/20/2017, 11426.91, 0, 11375.66, 11449.15, 11366.96
04/20/2016, 10527.79, 0, 10517.06, 10572.24, 10489.03
04/20/2015, 11116.57, 0, 11058.51, 11144.88, 11058.51
04/19/2018, 12671.48, 0, 12714.61, 12716.95, 12622.02
04/19/2017, 11342.42, 0, 11401.99, 11416.9, 11327.22
04/19/2016, 10517.3, 0, 10463.64, 10528.64, 10424.93
04/18/2019, 12922.71, 0, 12912.18, 12938.75, 12869.85
04/18/2018, 12732.85, 0, 12737.13, 12774.37, 12722.1
04/18/2017, 11378.58, 0, 11426.83, 11426.83, 11333.74
04/18/2016, 10424.93, 0, 10315.65, 10427.16, 10304.22
04/17/2019, 12907.11, 0, 12984.33, 12995.6, 12891.44
04/17/2018, 12705.76, 0, 12680.39, 12733.68, 12665.49
04/17/2017, 11427.08, 0, 11351.67, 11427.24, 11343.26
04/17/2015, 11058.45, 0, 11113.51, 11113.51, 11010.93
04/16/2019, 12952.24, 0, 12986.3, 13002.84, 12934.25
04/16/2018, 12628.21, 0, 12601.4, 12660.11, 12573.04
04/16/2015, 11169.75, 0, 11171.49, 11203.07, 11134.03
04/15/2019, 12956.68, 0, 12979.27, 12983.25, 12936.5
04/15/2016, 10355.57, 0, 10359.58, 10359.58, 10332.87
04/15/2015, 11171.06, 0, 11136.89, 11196.98, 11136.13
04/14/2016, 10360.24, 0, 10359.19, 10377.66, 10334.45
04/14/2015, 11108.07, 0, 11078.76, 11117.03, 11045.31
04/13/2018, 12546.05, 0, 12580.22, 12640.88, 12503.67
04/13/2017, 11324.53, 0, 11390.75, 11420.39, 11324.53
04/13/2016, 10359.51, 0, 10271.66, 10362.13, 10271.66
04/13/2015, 11056.76, 0, 11110.18, 11123.62, 11056.37
04/12/2019, 12969.54, 0, 12955.66, 12994.98, 12938.05
04/12/2018, 12580.22, 0, 12558.98, 12623.71, 12552.72
04/12/2017, 11423.17, 0, 11460.22, 11462.51, 11405.55
04/12/2016, 10238.69, 0, 10114.58, 10257.3, 10114.58
04/11/2019, 12887.12, 0, 12892.62, 12910.4, 12856.24
04/11/2018, 12514.59, 0, 12509.39, 12580.98, 12501.28
04/11/2017, 11473.62, 0, 11456.21, 11474.67, 11393.38
04/11/2016, 10114.58, 0, 10154.08, 10210.56, 10114.45
04/10/2019, 12887.36, 0, 12867.34, 12898.27, 12852.88
04/10/2018, 12565.97, 0, 12380.56, 12601.25, 12380.56
04/10/2017, 11464.34, 0, 11454.11, 11496.73, 11435.71
04/10/2015, 11112.68, 0, 11077.74, 11114.51, 11075.6
04/09/2019, 12849.71, 0, 12892.05, 12892.05, 12834.45
04/09/2018, 12380.55, 0, 12412.94, 12532.85, 12374.92
04/09/2015, 11065.39, 0, 11028.75, 11072.92, 10993.27
04/08/2019, 12943.34, 0, 12927.73, 12943.35, 12888.87
04/08/2016, 10119.69, 0, 10108.71, 10170.97, 10093.28
04/08/2015, 11032.99, 0, 11038.52, 11073.67, 10995.28
04/07/2017, 11445.58, 0, 11444.3, 11483.72, 11428.36
04/07/2016, 10045.15, 0, 10112.98, 10117.16, 10004.77
04/07/2015, 11013.24, 0, 11042, 11082.15, 11012.11
04/06/2018, 12349.11, 0, 12511.6, 12552.47, 12263.93
04/06/2017, 11457.29, 0, 11426.58, 11485.38, 11410.45
04/06/2016, 10159.85, 0, 10062.84, 10162.3, 10044.41
04/06/2015, 11033.12, 0, 10936.84, 11068.63, 10927.02
04/05/2019, 12927.72, 0, 12889.37, 12927.9, 12880.19
04/05/2018, 12571.94, 0, 12512.42, 12605.08, 12509.91
04/05/2017, 11423.36, 0, 11501.62, 11560.82, 11418.86
04/05/2016, 10061.08, 0, 10104.77, 10104.77, 10050.65
04/04/2019, 12868.74, 0, 12833.32, 12872.49, 12818.83
04/04/2018, 12466.45, 0, 12218.91, 12482.71, 12193.85
04/04/2017, 11470.53, 0, 11463.78, 11472.04, 11424.17
04/04/2016, 10183, 0, 10227.12, 10234.16, 10168.77
04/03/2019, 12833.6, 0, 12819.06, 12882.57, 12803.87
04/03/2018, 12367.07, 0, 12274.26, 12380.25, 12220.21
04/03/2017, 11463.91, 0, 11495.33, 11502.25, 11394.34
04/02/2019, 12819.05, 0, 12840.44, 12841.82, 12784.71
04/02/2018, 12216.71, 0, 12432.89, 12441.85, 12107.72
04/02/2015, 10953.16, 0, 10897.66, 10974.98, 10895.31
04/01/2019, 12836.03, 0, 12775.84, 12843.95, 12773.53
04/01/2016, 10219.96, 0, 10132.58, 10231.08, 10085.25
04/01/2015, 10891.61, 0, 10906.13, 10909.02, 10834.02
03/31/2017, 11492.85, 0, 11497.81, 11528.29, 11489.88
03/31/2016, 10207.37, 0, 10236.8, 10248.82, 10198.92
03/31/2015, 10899.19, 0, 10914.05, 10955.34, 10890.8
03/30/2017, 11519.84, 0, 11494.86, 11537.7, 11488.58
03/30/2016, 10236.95, 0, 10245.93, 10281.69, 10217.98
03/30/2015, 10989.16, 0, 10919.05, 11009.01, 10919.05
03/29/2019, 12696.88, 0, 12691.77, 12704.59, 12644.48
03/29/2018, 12452.06, 0, 12356.19, 12512, 12356.08
03/29/2017, 11496.67, 0, 11463.73, 11507.52, 11445.72
03/29/2016, 10190.41, 0, 10071.42, 10193.73, 10048.52
03/28/2019, 12632.58, 0, 12601.21, 12641.07, 12555.83
03/28/2018, 12308.9, 0, 12323.93, 12399.23, 12271.03
03/28/2017, 11493.84, 0, 11403.71, 11511.88, 11402.74
03/28/2016, 10106.44, 0, 10105.12, 10128.9, 10065.38
03/27/2019, 12591.72, 0, 12635.25, 12662.5, 12520.2
03/27/2018, 12302.54, 0, 12466.39, 12517.26, 12246.41
03/27/2017, 11414.33, 0, 11341.32, 11427.85, 11324.5
03/27/2015, 10875.14, 0, 10860.65, 10877.66, 10838.57
03/26/2019, 12641.36, 0, 12598.45, 12672.73, 12578.87
03/26/2018, 12433.15, 0, 12327.06, 12444.4, 12241.48
03/26/2015, 10865.15, 0, 10877.19, 10911.15, 10815.96
03/25/2019, 12535.68, 0, 12526.49, 12590.17, 12486.06
03/25/2015, 10897.51, 0, 11036.94, 11057.05, 10897.18
03/24/2017, 11418.89, 0, 11440.91, 11468.92, 11381.96
03/24/2016, 10086.6, 0, 10032.89, 10087.05, 10003.98
03/24/2015, 11019.75, 0, 11071.95, 11080.66, 11019.75
03/23/2018, 12177.7, 0, 12413.61, 12449.03, 12166.54
03/23/2017, 11430.89, 0, 11410.47, 11494.04, 11404.16
03/23/2016, 10099.68, 0, 10171.38, 10171.38, 10096.89
03/23/2015, 11070.89, 0, 11089.66, 11115.58, 11070.54
03/22/2019, 12539.41, 0, 12709.27, 12716.87, 12533.29
03/22/2018, 12377.39, 0, 12574.16, 12597.1, 12369.73
03/22/2017, 11426.69, 0, 11406.6, 11440.88, 11372.3
03/22/2016, 10194.2, 0, 10169.9, 10226.51, 10145.35
03/21/2019, 12782.54, 0, 12658.97, 12803.45, 12657.63
03/21/2018, 12683.76, 0, 12663.66, 12776.33, 12654.72
03/21/2017, 11420.43, 0, 11598.56, 11607.23, 11412.88
03/21/2016, 10219.69, 0, 10204.7, 10232.8, 10181.85
03/20/2019, 12700.25, 0, 12749.61, 12789.38, 12658.26
03/20/2018, 12663.64, 0, 12663.25, 12692.53, 12643.59
03/20/2017, 11556.93, 0, 11582.72, 11591.33, 11540.45
03/20/2015, 11070.53, 0, 10932.5, 11094.27, 10932.5
03/19/2019, 12760.79, 0, 12826.12, 12854.82, 12728.97
03/19/2018, 12651.46, 0, 12755.55, 12755.55, 12580.07
03/19/2015, 10931.36, 0, 10976.83, 10976.83, 10908.01
03/18/2019, 12781.42, 0, 12732.27, 12786.79, 12726.47
03/18/2016, 10223.43, 0, 10216.6, 10248.07, 10198.32
03/18/2015, 11019.72, 0, 10846.43, 11055.01, 10826.04
03/17/2017, 11589.01, 0, 11614.9, 11621.57, 11582.47
03/17/2016, 10190.4, 0, 10101.65, 10216.7, 10073.12
03/17/2015, 10862.43, 0, 10843.68, 10879.08, 10808.92
03/16/2018, 12784.39, 0, 12752.69, 12821.86, 12752.69
03/16/2017, 11600.23, 0, 11619.06, 11630.93, 11583.43
03/16/2016, 10084.17, 0, 9986.48, 10102.07, 9978.89
03/16/2015, 10881.18, 0, 10787.47, 10883.78, 10787.47
03/15/2019, 12715.77, 0, 12679.08, 12749.57, 12677.76
03/15/2018, 12743.61, 0, 12788.16, 12813.6, 12722.93
03/15/2017, 11590.31, 0, 11490.32, 11609.86, 11490.32
03/15/2016, 10013.6, 0, 10005.59, 10013.7, 9970.95
03/14/2019, 12660.16, 0, 12668.78, 12685.39, 12637.44
03/14/2018, 12762.67, 0, 12874.52, 12892.9, 12743.9
03/14/2017, 11459.29, 0, 11479.03, 11479.03, 11428.73
03/14/2016, 10074.27, 0, 10073.33, 10097.55, 10038.4
03/13/2019, 12674.26, 0, 12621.69, 12704.85, 12621.69
03/13/2018, 12831.75, 0, 12938.5, 12963.09, 12809.07
03/13/2017, 11519.44, 0, 11507.19, 11522.44, 11498.1
03/13/2015, 10751.02, 0, 10784.09, 10784.09, 10677.59
03/12/2019, 12582.81, 0, 12576.76, 12611.47, 12571.04
03/12/2018, 12898.4, 0, 12930.43, 12963.42, 12881.17
03/12/2015, 10820.87, 0, 10734.71, 10821.24, 10734.71
03/11/2019, 12561.26, 0, 12429.89, 12563.98, 12429.89
03/11/2016, 10104.19, 0, 9988.29, 10105.01, 9988.29
03/11/2015, 10678.76, 0, 10686.65, 10705.97, 10659.03
03/10/2017, 11500.76, 0, 11510.94, 11520.67, 11454.08
03/10/2016, 9918.07, 0, 9954.16, 10004.33, 9826.52
03/10/2015, 10678.41, 0, 10802.5, 10802.5, 10678.39
03/09/2018, 12918.82, 0, 12802.14, 12918.82, 12782.93
03/09/2017, 11457.64, 0, 11454.59, 11484.02, 11411.84
03/09/2016, 9924.81, 0, 9906.84, 9946.97, 9881.76
03/09/2015, 10866.62, 0, 10846.05, 10885.08, 10845.98
03/08/2019, 12415.13, 0, 12364.69, 12418.29, 12336.49
03/08/2018, 12745.01, 0, 12725.16, 12754.32, 12672.36
03/08/2017, 11448.21, 0, 11511.84, 11521.23, 11443.03
03/08/2016, 9868.52, 0, 9952.23, 9952.23, 9862.33
03/07/2019, 12443.43, 0, 12513.52, 12514.2, 12408.38
03/07/2018, 12707.01, 0, 12634.04, 12724.84, 12603.5
03/07/2017, 11506.32, 0, 11547.79, 11547.79, 11498.93
03/07/2016, 10006.19, 0, 9922.38, 10021.78, 9911.33
03/06/2019, 12538, 0, 12622.49, 12623.78, 12529.23
03/06/2018, 12720.77, 0, 12722.31, 12735.44, 12648.25
03/06/2017, 11547.79, 0, 11556.63, 11562.59, 11517.6
03/06/2015, 10842.17, 0, 10964.23, 10964.23, 10826.45
03/05/2019, 12624.47, 0, 12638.19, 12649.77, 12600.89
