Date, Close/Last, Volume, Open, High, Low
08/10/2017, 5788.19, 0, 5880.13, 5887.27, 5783.36
08/10/2016, 4783.39, 0, 4799.83, 4799.88, 4771.98
08/10/2015, 4573.11, 0, 4558.68, 4583.63, 4554.63
08/09/2019, 7646.27, 0, 7684.56, 7709.5, 7591.14
08/09/2018, 7466.96, 0, 7467.51, 7498.37, 7458.57
08/09/2017, 5919.39, 0, 5879.55, 5920.96, 5866.17
08/09/2016, 4795.75, 0, 4787.92, 4811.01, 4786.38
08/08/2019, 7724.83, 0, 7608.03, 7726.46, 7576.82
08/08/2018, 7469.54, 0, 7454.42, 7486.21, 7435.77
08/08/2017, 5926.35, 0, 5922.64, 5972.93, 5910.5
08/08/2016, 4784.74, 0, 4791.1, 4794.14, 4770.22
08/07/2019, 7551.9, 0, 7436.14, 7569.9, 7386.39
08/07/2018, 7462.65, 0, 7459.32, 7478.96, 7443.88
08/07/2017, 5934.73, 0, 5909.45, 5936.79, 5903.75
08/07/2015, 4520.08, 0, 4519.36, 4532.46, 4485.5
08/06/2019, 7521.32, 0, 7492.02, 7541.74, 7432.31
08/06/2018, 7438.99, 0, 7390.82, 7439.55, 7381.58
08/06/2015, 4528.51, 0, 4608.69, 4612.62, 4508.3
08/05/2019, 7415.69, 0, 7510.02, 7528.9, 7356.27
08/05/2016, 4791.21, 0, 4769.17, 4799.86, 4763.58
08/05/2015, 4602.24, 0, 4592.81, 4634.7, 4590.19
08/04/2017, 5899.91, 0, 5899.69, 5912.56, 5877.06
08/04/2016, 4743.81, 0, 4731.54, 4749.09, 4719.01
08/04/2015, 4567.47, 0, 4573.25, 4584.45, 4551.9
08/03/2018, 7395.49, 0, 7389.36, 7395.49, 7356.33
08/03/2017, 5891.2, 0, 5915.73, 5917.47, 5879.72
08/03/2016, 4734.33, 0, 4716.58, 4734.33, 4712.1
08/03/2015, 4580.46, 0, 4595.26, 4607.52, 4549.6
08/02/2019, 7692.8, 0, 7740.91, 7755.09, 7645.18
08/02/2018, 7372.15, 0, 7221.35, 7380.56, 7221.35
08/02/2017, 5914.23, 0, 5934.07, 5936.15, 5859.62
08/02/2016, 4719.21, 0, 4748.42, 4752.29, 4689.55
08/01/2019, 7801.15, 0, 7866.6, 8000.94, 7769.02
08/01/2018, 7272.89, 0, 7269.2, 7294.8, 7234.64
08/01/2017, 5895.17, 0, 5900.64, 5905.29, 5880.45
08/01/2016, 4756.04, 0, 4734.44, 4767.24, 4728.73
07/31/2019, 7848.78, 0, 7972.76, 7979.2, 7774.93
07/31/2018, 7231.98, 0, 7219.67, 7272.96, 7179.41
07/31/2017, 5880.33, 0, 5928.68, 5932.37, 5871.79
07/31/2015, 4588.91, 0, 4616.48, 4616.48, 4584.22
07/30/2019, 7952.47, 0, 7927.56, 7983.11, 7923.45
07/30/2018, 7193.1, 0, 7292.72, 7299.07, 7158.78
07/30/2015, 4598.59, 0, 4570.77, 4606.65, 4540.98
07/29/2019, 7989.08, 0, 8010.05, 8010.05, 7939.98
07/29/2016, 4730.23, 0, 4734.7, 4743.25, 4715.77
07/29/2015, 4581.6, 0, 4570.5, 4586.78, 4552.76
07/28/2017, 5908.92, 0, 5883.7, 5918.31, 5868.92
07/28/2016, 4721.41, 0, 4710.23, 4725.78, 4696.08
07/28/2015, 4560.23, 0, 4539.47, 4568.79, 4506.19
07/27/2018, 7296.78, 0, 7443.24, 7443.24, 7255.32
07/27/2017, 5917.03, 0, 5994.02, 5995.77, 5847.05
07/27/2016, 4702.88, 0, 4711.11, 4716.07, 4685.11
07/27/2015, 4519.09, 0, 4530.37, 4551.99, 4511.92
07/26/2019, 8016.95, 0, 7992.13, 8027.18, 7986.72
07/26/2018, 7400.75, 0, 7404.56, 7430.12, 7385.72
07/26/2017, 5950.73, 0, 5944.16, 5954.38, 5939.17
07/26/2016, 4672.11, 0, 4664.1, 4687.9, 4648.92
07/25/2019, 7929.87, 0, 7979.14, 7983.96, 7921.21
07/25/2018, 7508.59, 0, 7406.1, 7511.39, 7405.63
07/25/2017, 5930.65, 0, 5927.1, 5945.06, 5916.29
07/25/2016, 4665.93, 0, 4662.9, 4667.09, 4650.5
07/24/2019, 8010.6, 0, 7928.78, 8010.83, 7926.99
07/24/2018, 7406.25, 0, 7455.51, 7475.99, 7375.74
07/24/2017, 5941.37, 0, 5920.93, 5950.58, 5912.74
07/24/2015, 4557.37, 0, 4630.95, 4632.06, 4552.4
07/23/2019, 7954.56, 0, 7946.05, 7955.09, 7895.05
07/23/2018, 7371.78, 0, 7335.42, 7376.82, 7301.34
07/23/2015, 4602.83, 0, 4627.56, 4641.58, 4592.49
07/22/2019, 7905.12, 0, 7862.38, 7918.47, 7862.27
07/22/2016, 4666.07, 0, 4650.98, 4670.54, 4635.22
07/22/2015, 4623.24, 0, 4604.97, 4643.83, 4604.53
07/21/2017, 5921.52, 0, 5905.6, 5921.52, 5890.25
07/21/2016, 4647.02, 0, 4662.95, 4669.53, 4634.07
07/21/2015, 4674.41, 0, 4679.54, 4686.36, 4661.76
07/20/2018, 7350.23, 0, 7379.13, 7398.59, 7343.37
07/20/2017, 5921.22, 0, 5929.58, 5932.61, 5896.61
07/20/2016, 4657.2, 0, 4630.85, 4665.67, 4623.93
07/20/2015, 4679.68, 0, 4670.23, 4694.13, 4657.98
07/19/2019, 7834.9, 0, 7944.86, 7950.22, 7832.39
07/19/2018, 7352.36, 0, 7364.66, 7388.99, 7344.33
07/19/2017, 5916.16, 0, 5898.4, 5922.37, 5895.54
07/19/2016, 4603.28, 0, 4601.68, 4617.47, 4595.38
07/18/2019, 7904.13, 0, 7850.12, 7912.33, 7827.49
07/18/2018, 7390.13, 0, 7407.25, 7411.25, 7368.36
07/18/2017, 5880.1, 0, 5832.92, 5880.55, 5818.2
07/18/2016, 4619.68, 0, 4595.06, 4627.57, 4591.83
07/17/2019, 7888.76, 0, 7927.91, 7941.1, 7887.98
07/17/2018, 7403.89, 0, 7291.48, 7418.43, 7288.3
07/17/2017, 5839.74, 0, 5845.82, 5860.64, 5830.25
07/17/2015, 4661.6, 0, 4635.48, 4661.6, 4624.68
07/16/2019, 7927.08, 0, 7958.44, 7965.76, 7904.95
07/16/2018, 7357.9, 0, 7381.03, 7390.64, 7346.34
07/16/2015, 4594.9, 0, 4567.06, 4595.02, 4558.32
07/15/2019, 7966.93, 0, 7961.07, 7969.79, 7940.45
07/15/2016, 4589.83, 0, 4602, 4607.17, 4579.83
07/15/2015, 4528.36, 0, 4531.32, 4547.18, 4517.4
07/14/2017, 5838.08, 0, 5815.04, 5844.8, 5799.85
07/14/2016, 4596.49, 0, 4597.19, 4604.76, 4585.7
07/14/2015, 4523.47, 0, 4503.2, 4537.21, 4500.66
07/13/2018, 7375.82, 0, 7372.28, 7387.74, 7348.96
07/13/2017, 5793.36, 0, 5785.32, 5806.18, 5776.62
07/13/2016, 4565.77, 0, 4589.13, 4589.95, 4565.7
07/13/2015, 4494.47, 0, 4457.76, 4498.74, 4456.54
07/12/2019, 7943.24, 0, 7908.58, 7944.08, 7900.39
07/12/2018, 7366.25, 0, 7276.38, 7368.71, 7274.16
07/12/2017, 5778.95, 0, 5757.2, 5785, 5749.65
07/12/2016, 4577.61, 0, 4579.85, 4588.24, 4570.56
07/11/2019, 7896.78, 0, 7918.65, 7934.6, 7873.16
07/11/2018, 7243.98, 0, 7221.66, 7271.12, 7220.23
07/11/2017, 5709.8, 0, 5687.03, 5717.91, 5667.27
07/11/2016, 4554.71, 0, 4544.33, 4569.97, 4544.33
07/10/2019, 7903.4, 0, 7869.73, 7923.93, 7858.68
07/10/2018, 7282.6, 0, 7287.05, 7297.79, 7257.49
07/10/2017, 5694.15, 0, 5662.71, 5708.62, 5650.26
